cycle no,1 Ascending aorta [mmHg],2 Aortic arch I [mmHg],3 Brachiocephalic [mmHg],4 R. subclavian I [mmHg],5 R. com. carotid [mmHg],6 R. vertebral [mmHg],7 R. subclavian II [mmHg],8 R. radius [mmHg],9 R. ulnar I [mmHg],10 Aortic arch II [mmHg],11 L. com. carotid [mmHg],12 Thoracic aorta I [mmHg],13 Thoracic aorta II [mmHg],14 Intercoastals [mmHg],15 L. subclavian I [mmHg],16 L. vertebral [mmHg],17 L. subclavian II [mmHg],18 L. ulnar I [mmHg],19 L. radius [mmHg],20 Celiac I [mmHg],21 Celiac II [mmHg],22 Hepatic [mmHg],23 Splenic [mmHg],24 Gastric [mmHg],25 Abdominal aorta I [mmHg],26 Sup. mesenteric [mmHg],27 Abdominal aorta II [mmHg],28 R. renal [mmHg],29 Abdominal aorta III [mmHg],30 L. renal [mmHg],31 Abdominal aorta IV [mmHg],32 Inf. mesenteric [mmHg],33 Abdominal aorta V [mmHg],34 R. com. iliac [mmHg],35 R. ext. iliac [mmHg],36 R. int. iliac [mmHg],37 R. deep femoral [mmHg],38 R. femoral [mmHg],39 R. ext. carotid I [mmHg],40 L. int. carotid I [mmHg],41 R. post. tibial [mmHg],42 R. ant. tibial [mmHg],43 R. interosseous [mmHg],44 R. ulnar II [mmHg],45 L. ulnar II [mmHg],46 L. interosseous [mmHg],47 R. int. carotid I [mmHg],48 L. ext. carotid I [mmHg],49 L. com. iliac [mmHg],50 L. ext. iliac [mmHg],51 L. int. iliac [mmHg],52 L. deep femoral [mmHg],53 L. femoral [mmHg],54 L. post. tibial [mmHg],55 L. ant. tibial [mmHg],56 Basilar [mmHg],57 R. PCA I [mmHg],58 R. PCA II [mmHg],59 R. PCoA [mmHg],60 R. int. carotid II [mmHg],61 R. MCA [mmHg],62 R. ACA I [mmHg],63 R. ACA II [mmHg],64 ACoA [mmHg],65 L. ACA II [mmHg],66 L. ACA I [mmHg],67 L. MCA [mmHg],68 L. int. carotid II [mmHg],69 L. PCoA [mmHg],70 L. PCA II [mmHg],71 L. PCA I [mmHg],72 L. ext. carotid II [mmHg],73 R. ext. carotid II [mmHg],74 L. sup. thy. asc. ph. lyng. fac. occ. [mmHg],75 R. sup. thy. asc. ph. lyng. fac. occ. [mmHg],76 L. superf. temp. [mmHg],77 R. superf. temp. [mmHg],78 L. maxillary [mmHg],79 R. maxillary [mmHg],80 L. superf. temp. fron. bran. [mmHg],81 R. superf. temp. fron. bran. [mmHg],82 L. superf. temp. pari. bran. [mmHg],83 R. superf. temp. pari. bran. [mmHg]
11,99.69334817830895,99.68741762160639,99.73003783151478,99.71037305352789,99.70542270859862,98.60974963240112,98.88550671665227,92.44213138231098,95.96108966075836,99.68018616795285,99.58754030906127,99.66734314283988,99.6361494219915,99.48124362947381,99.7009538536655,98.04857666596361,98.87602377643579,95.95510105543707,92.43795187028955,99.53426129145035,99.49169550835425,99.49323510524837,99.05767277050097,99.15482301554592,99.60280168850923,99.52212067781802,99.60950226544227,99.40570100335563,99.62026042211303,99.40010999214223,99.60849124947019,99.4693959245872,99.55257944693159,99.46991903756972,99.27356431766637,98.95156170271628,97.31714824735501,97.34305851624477,99.68718985015279,98.47001838450772,93.27722158371037,91.52200552782921,94.79051579498058,93.76838846072789,93.76377607029914,94.78617660151602,90.34150500685028,99.56374548509615,99.46991903756972,99.27356431766637,98.95156170271628,97.31714824735501,97.34305851624477,93.27722158371037,91.52200552782921,93.37319412185201,91.34432090841594,91.11468456560381,90.86782210387592,90.20934481883207,89.66329326637482,90.5754456591315,90.77616587372046,90.4807746040454,91.5084708213252,93.5329142475436,96.24560181300629,96.54728500422644,94.2989139946497,91.54875134825113,92.30298951299405,99.15901030507518,99.29024111716647,94.644028331865,94.76908739773222,98.09280797884534,98.22277634573051,94.62066229539322,94.74588070899486,94.00856588736897,94.1332104362641,93.97906256875586,94.1036665652643
12,102.70434903591128,102.69859074071226,102.73947173370927,102.72045531847783,102.71548061242893,101.60557757897654,101.92077923507964,95.63402682019884,99.07235002457573,102.69161412560008,102.5944963514001,102.67902768346354,102.64836855043401,102.49506521799754,102.71084980324979,101.02821570965358,101.91102977240374,99.06601088442457,95.62948471366158,102.5484654462149,102.50530095031918,102.50529536523705,102.07970418282758,102.17333927328264,102.61523910705064,102.5350524796617,102.62107889641665,102.42233862886852,102.63118972219733,102.41685854438363,102.61961792933295,102.48290505417464,102.56513254758076,102.48431658927545,102.29190282766515,101.97484984935595,100.3790425635247,100.4085231361002,102.69763176795664,101.45502548076314,96.42125806075832,94.69333300325081,97.92053319447561,96.92826733769965,96.92329528804137,97.91579976558735,93.11644120933086,102.57242998798313,102.48431658927545,102.29190282766515,101.97484984935595,100.3790425635247,100.4085231361002,96.42125806075832,94.69333300325081,96.24925555085471,94.13689870993711,93.88735705487456,93.64582018941043,92.97819623715445,92.42351301737162,93.36577725340754,93.57908309975478,93.24998130936127,94.32739020845668,96.39402847173135,99.18561058402449,99.49386128428054,97.16478841513643,94.36372068406638,95.15740653402955,102.17810071800987,102.31100611862644,97.71398299146337,97.84088073734233,101.13727616736645,101.26897456940146,97.70128695534717,97.82836133589444,97.13230323767588,97.25884578795811,97.10323514900448,97.22973824474381
13,105.69372423510163,105.688181421992,105.727738867357,105.7092012944423,105.70413367723175,104.64575592474769,104.92760531180552,98.78766999630797,102.15406215160169,105.68137103233515,105.59101344667037,105.66929554053674,105.63992925216881,105.4933093348983,105.70020623677978,104.08823534379572,104.91839317429745,102.14813424198711,98.78345125779359,105.5447803820553,105.50344791338202,105.50350452574965,105.09406264369412,105.18373720168934,105.6083652309084,105.53261070488733,105.61415708856107,105.42436403035778,105.62391525612118,105.41905011603653,105.6124712223266,105.48137090129764,105.55950147250476,105.48095307634561,105.29263665216742,104.98888734178597,103.43769537231147,103.44491814357669,105.68660110754215,104.50345003961682,99.54773452358769,97.84148812543047,101.03897874606749,100.06693763334718,100.06230267768073,101.03460326271194,96.41922414069899,105.56636420856421,105.48095307634561,105.29263665216742,104.98888734178597,103.43769537231147,103.44491814357669,99.54773452358769,97.84148812543047,99.52961750978048,97.4269072616191,97.16901853096257,96.93829443211649,96.28919366428515,95.7766322161529,96.68181516841342,96.91191616028242,96.61457185818865,97.63458839288485,99.68188868388258,102.3339280392917,102.62812406692765,100.36419582727459,97.67591308628037,98.44784778290425,105.18093321046636,105.30880544812689,100.76818866455733,100.8908231464158,104.16452015712645,104.29136600197056,100.76435644404638,100.88716647915241,100.24678320201537,100.36923990508606,100.21799528872786,100.34041751417001
14,108.72717141686927,108.72177391998973,108.75992063970985,108.74189884700125,108.73681379084135,107.67126704294257,107.97961424542196,101.95309035222004,105.26238999497829,108.71518330526152,108.62142388358495,108.70337221477983,108.67456463224117,108.52915608909335,108.73280427199758,107.1013139207321,107.97022127183207,105.2562105609984,101.94860647136808,108.5811523882495,108.53934000815349,108.53828691896994,108.13671525851886,108.22367428265046,108.64333859723389,108.56813166671297,108.6485135587554,108.46269236744179,108.65778451862862,108.45748947918867,108.64656711902833,108.51759248210513,108.59486058475231,108.51789422076659,108.33283126748712,108.03266354933095,106.51153088023571,106.52348337850441,108.71958597738592,107.5178390764383,102.68873967302437,101.00387410616338,104.16097523528148,103.20913592328458,103.2042400431297,104.15631314656827,99.27646940167159,108.59791031773905,108.51789422076659,108.33283126748712,108.03266354933095,106.51153088023571,106.52348337850441,102.68873967302437,101.00387410616338,102.47318886920816,100.29789637522242,100.02187056326721,99.79621962696783,99.14128756387254,98.62484560224418,99.55280512344915,99.79468307439117,99.46861068853805,100.52783671872334,102.60781584111915,105.31534616970026,105.61484720256394,103.28855417517335,100.56982438383251,101.3746974213736,108.2207178871321,108.34992987174641,103.84377386653962,103.9677613370217,107.22397434745815,107.35216213371518,103.84936575386487,103.97353391558747,103.36382880279942,103.48760333450757,103.33536457304668,103.45910471856115
15,111.5398472103546,111.5346169554419,111.57168563269784,111.55408102788981,111.54887532060836,110.53716409890546,110.80426297681804,104.87327481571315,108.135970447416,111.52813064592408,111.44102263271809,111.51665468526168,111.48872003979822,111.34737241544944,111.54549689067066,109.98795021687317,110.79535606816292,108.13017342807322,104.8691019619316,111.3984393506508,111.35757119322233,111.3564961776254,110.96542307541,111.04969718407013,111.45851235650206,111.38607551066184,111.46356985400787,111.28353158537988,111.47255628700555,111.27844333006618,111.4614076651368,111.33615803455264,111.41074017518372,111.33531892087932,111.15301900824457,110.86096574549603,109.36949770531717,109.3696593741209,111.53186877101778,110.39046383673295,105.59586913297086,103.92642455702618,107.05683457829392,106.11737241280058,106.11280015726943,107.05251094636785,102.421936025433,111.41542072593032,111.33531892087932,111.15301900824457,110.86096574549603,109.36949770531717,109.3696593741209,105.59586913297086,103.92642455702618,105.58184210699665,103.42398304872778,103.14010006174604,102.92759037059595,102.29408468406,101.81855630737849,102.7089493677573,102.96460559768964,102.66678381175221,103.67077749865811,105.72145394482109,108.28797509712896,108.57458793585216,106.31708890994483,103.7150118808852,104.49969326289713,111.04459364334603,111.16853260905125,106.69972771331018,106.81910089771152,110.06458715694681,110.18765861231981,106.71265009397626,106.83220377735807,106.25948666392912,106.37879873276589,106.23122363054861,106.35050555995696
16,114.20409582955782,114.19898147482735,114.23496541559396,114.21774679883085,114.2125259340921,113.19998351992228,113.48172690748783,107.62705252586625,110.85228366945553,114.19267217784778,114.10337776100661,114.1814409967182,114.15403309421754,114.01357867786463,114.20914075553885,112.64279398951737,113.4727272027564,110.84633591565404,107.62271429654449,114.06520068571854,114.02397538006647,114.02216999850026,113.63691122291512,113.71921349669549,114.12421412625089,114.05233113058533,114.12886396876746,113.95178352168715,114.13750540431869,113.94679473106852,114.12656939403026,114.00309089552627,114.07693014521097,114.00276313324848,113.82294831745806,113.53332817128963,112.06340460889099,112.06834982609341,114.19574366164026,113.04370278269211,108.34017518746161,106.68588816578851,109.78256477146168,108.8554624948681,108.85072949951277,109.77806301566703,104.97703475939836,114.07838105903606,114.00276313324848,113.82294831745806,113.53332817128963,112.06340460889099,112.06834982609341,108.34017518746161,106.68588816578851,108.20157442954863,105.9882866254779,105.68994070992733,105.48157536597655,104.8453693988362,104.36998273668775,105.27494057276395,105.54037117318813,105.22167585690075,106.25171478052626,108.3244451962316,110.92206188179671,111.21219190603907,108.91348546220557,106.29982980135132,107.10838174292694,113.71360251019166,113.83836335918103,109.39228643791328,109.51240842515227,112.74772862797894,112.8715959197426,109.41274481668013,109.53304577677082,108.98130883685783,109.10129436558083,108.95326755790063,109.07322246247118
17,116.51557513957555,116.51057879103742,116.5457470420549,116.52885763600268,116.52351198035029,115.55768557944187,115.80046251596949,109.99748412544427,113.19785554321297,116.50432806116221,116.42052274860065,116.49328797342174,116.46639496639793,116.32783801162233,116.52062593629586,115.01837631495845,115.79184133343017,113.19220775605521,109.99339296681849,116.37932048957404,116.33832827128629,116.33640855409328,115.9568372640322,116.03753917003498,116.43713211401275,116.3666342634107,116.44162390436588,116.2676840197677,116.45004985684454,116.26276488952195,116.43913897213797,116.31773852502332,116.3901198734995,116.31685557876898,116.13861386495165,115.85280981401336,114.39928468214949,114.4005774859383,116.5068624336059,115.40601813198217,110.70647998336901,109.06111037903466,112.13848297754873,111.21741347114688,111.2129377191723,112.13424761198175,107.57846748662854,116.39404147872142,116.31685557876898,116.13861386495165,115.85280981401336,114.39928468214949,114.4005774859383,110.70647998336901,109.06111037903466,110.764367363649,108.56936600241771,108.26424076360651,108.06868442913857,107.45229604250665,107.01060949450273,107.88394936411788,108.15927718708042,107.8621439312057,108.8471610632556,110.88974005052194,113.36849214988013,113.64835387921833,111.40865404992299,108.89517648672008,109.68839683710694,116.03322788028517,116.15342412886352,111.72707861666022,111.8431178437826,115.07709839560849,115.1965180490687,111.75303301569046,111.86925217342784,111.33806877429818,111.45408845294413,111.31014595655249,111.42613809830225
18,118.54834183708167,118.54342930706635,118.5778453256536,118.56121242596696,118.55584672394266,117.59427587396489,117.8412358959952,112.08000330836342,115.26098157404788,118.53730575253589,118.4524994300845,118.52646634076984,118.50001397617866,118.36202911791605,118.55301894073277,117.05147057209562,117.83260051179954,115.25527594204368,112.07583993031118,118.4140284059492,118.37279008840945,118.37047132597453,117.99464090436364,118.07408766022013,118.47112335375463,118.4011139345506,118.47538726971283,118.30339219659585,118.48359803479123,118.29855168431082,118.47285604832787,118.35277267908344,118.42457606913746,118.3521845065163,118.17558131853063,117.89115261741041,116.45065585975573,116.45605458315566,118.539337571608,117.4355978001199,112.78999363300346,111.15313051087595,114.20705006795163,113.29155561911809,113.28701211612118,114.20273719322017,109.56769936032615,118.42618599391382,118.3521845065163,118.17558131853063,117.89115261741041,116.45065585975573,116.45605458315566,112.78999363300346,111.15313051087595,112.7931790357088,110.56311617301202,110.24835130284278,110.05552128275447,109.43918208385232,109.00058424997432,109.88051295164263,110.1627553053254,109.85358920221262,110.85109317365703,112.90486218138749,115.39232909861391,115.67380659072609,113.41414051950245,110.90513617499712,111.71213112095289,118.06915999047067,118.18961628471308,113.77432179919728,113.89051921365619,117.12159230663835,117.2412375361975,113.8056668010778,113.92204001346045,113.40336190916554,113.51946120040854,113.3755555982711,113.49162668154305
19,120.16602604347523,120.16118388735666,120.19505606078673,120.17864704937176,120.17316691743108,119.24623120125462,119.46194343706378,113.71431003666362,116.88955027301971,120.15508221337755,120.07415517867145,120.1443167648718,120.11808004773701,119.98026732094384,120.17068486595669,118.71657161817095,119.45355748229295,116.8840418378065,113.71030996187886,120.03271046195121,119.99117714778662,119.98868680675672,119.61454507959157,119.6933211838009,120.08936838768767,120.01963108171564,120.09346487132223,119.92243093509474,120.10153206251427,119.91762158694628,120.09078383637573,119.9714005948649,120.04276225910675,119.97071601007387,119.79464569094097,119.51059842212693,118.07506990362546,118.08278550133751,120.15670827733796,119.09017455639453,114.42704190510928,112.79277060235385,115.83636603347384,114.92153854294813,114.91716540485909,115.83222782708867,111.40097978707263,120.04691492613372,119.97071601007387,119.79464569094097,119.51059842212693,118.07506990362546,118.08278550133751,114.42704190510928,112.79277060235385,114.59317468938278,112.37875098442153,112.05869159605673,111.87675312182402,111.27589878673098,110.86109146996026,111.71812546724333,112.00624044205891,111.71124548108948,112.67717534727097,114.70566235607056,117.10744686328769,117.38188451140118,115.16528115935425,112.72927852931586,113.5266147276418,119.69161871479255,119.80871527414578,115.39672803896315,115.50985624976687,118.7475374560866,118.86389598029558,115.43167518759775,115.54498119405895,115.03326921424758,115.14637765283624,115.00549657763706,115.11857864854603
20,121.44135527416428,121.43656458738907,121.47000498994623,121.45373028921054,121.44822360258769,120.52886073011864,120.74050244473824,115.00383641012164,118.17567536029925,121.43053856380318,121.34960827024894,121.41991546842122,121.3939994748258,121.2564518646222,121.4458449669587,119.99955766851905,120.73216262452016,118.17018466784043,114.99984155693694,121.30932625824278,121.26764440608711,121.26503065761459,120.89269219020036,120.97086668308472,121.36559580512856,121.29623206063499,121.36961287414378,121.19957074818427,121.37757905652057,121.19481446740639,121.36694186535912,121.24838293384305,121.31935663231195,121.24779532436936,121.07253252108241,120.78893904374182,119.35863180528952,119.36935760653128,121.43182534142346,120.36870590865678,115.72512934599023,114.09311666599937,117.12437697628725,116.20950327908045,116.20513920599238,117.12024459364798,112.68822830639263,121.3222141931965,121.24779532436936,121.07253252108241,120.78893904374182,119.35863180528952,119.36935760653128,115.72512934599023,114.09311666599937,115.89554925714447,113.66632733728486,113.3417001533346,113.1609085521528,112.56219386979737,112.15216159426032,113.00902648403328,113.30086568728667,113.00205546483518,113.96861766486168,115.99846436022634,118.391228818145,118.66561600466233,116.44762339441388,114.0277674092242,114.82933576941518,120.96856778048111,121.08544060219093,116.67355306608465,116.78636493072324,120.02787948249686,120.1439835295205,116.71175963078933,116.82474482552193,116.3185707665853,116.43130032519076,116.29081586737244,116.40351845511576
21,122.31195476510884,122.3071922949309,122.34034788950505,122.32418963207493,122.31859043212461,121.42004517634476,121.61063801036065,115.85781314892087,119.03896008388791,122.30116012143442,122.22242753321335,122.29052298988611,122.26459272428183,122.12599958268565,122.31640523989918,120.89855172705687,121.60242098616851,119.03356522078965,115.8538980246888,122.17967016938051,122.1373681721932,122.13457430800412,121.76092731675386,121.83916997320601,122.23608970345161,122.16619936644884,122.23995741805004,122.06924033507003,122.24784952826104,122.06448498671918,122.23718672635543,122.11829328753917,122.18957608469894,122.11792470475822,121.94238533372288,121.65674620083405,120.22264120686992,120.23945444619442,122.30217561697634,121.26093109078258,116.5871665588279,114.95261810093317,117.98161405810761,117.06331297598605,117.0590324589794,117.97756571010875,113.68947046740172,122.19456972392847,122.11792470475822,121.94238533372288,121.65674620083405,120.22264120686992,120.23945444619442,116.5871665588279,114.95261810093317,116.87251796296253,114.65464602505253,114.32628290073694,114.15380954397754,113.56501041800745,113.1684301765885,114.01168768659413,114.30583232029981,114.01433787221988,114.96314278716622,116.9755697298988,119.31842647107959,119.5890490745021,117.39645953568977,115.01877009581125,115.81604556710752,121.8408058655096,121.9556887176838,117.53406122338586,117.64499923791695,120.89864013011744,121.0127865588902,117.57410963693358,117.68522379892738,117.1759308795471,117.28682748968347,117.14813817865362,117.25900853348183
22,122.84483150794378,122.84009109297655,122.87309544725485,122.85696768316845,122.85133930948125,121.96155199992891,122.14290594452557,116.37739820373018,119.56725148959612,122.83408782265708,122.7560401585676,122.82353150772406,122.79779140489755,122.65921421370555,122.84927547448319,121.44308456749751,122.13477055192199,119.56192456247274,116.37354163137549,122.71319443661436,122.67082945334232,122.66811773840298,122.29468265375104,122.37285744939912,122.76950572110857,122.69985589672464,122.77340546419492,122.60288470872058,122.78128836129706,122.59815681834048,122.77067841981405,122.65215044366684,122.72323067980881,122.65172416753526,122.47629267679358,122.19041603681126,120.75533872149924,120.77391932271635,122.83491952323939,121.80103489317904,117.1199209614981,115.4828281051046,118.50904718218081,117.58672675774824,117.58250765029699,118.50506193781277,114.27182275804155,122.72783841318369,122.65172416753526,122.47629267679358,122.19041603681126,120.75533872149924,120.77391932271635,117.1199209614981,115.4828281051046,117.45009859411665,115.23427285611635,114.90574136305942,114.73303111429117,114.14753331083061,113.75610067599713,114.5944910240109,114.88944175666126,114.60042253647043,115.54146533640933,117.54788959864592,119.87077824449263,120.14017848234307,117.95957500354098,115.6039176623876,116.39792985323922,122.3739793622303,122.48832366652282,118.0585972126177,118.16893174894156,121.43107831495804,121.54466462530564,118.09999137255228,118.21049821385087,117.70145485754982,117.81170824529582,117.67360484075684,117.78383155833106
23,123.04890798524394,123.04416306489576,123.07710176416612,123.0609972119309,123.05530755182744,122.17322636744508,122.34419443174414,116.54462907362769,119.75277169824246,123.03813623197347,122.96077739976097,123.027510999828,123.00160870805306,122.8613477414887,123.05330179447812,121.65753860861005,122.3360747748878,119.7474550471574,116.54078140807468,122.91622866660133,122.87313200938432,122.87027299603122,122.49374520140078,122.57247728897121,122.9730580694993,122.90243901551152,122.9768467295903,122.80466629606856,122.98471473081054,122.79991944896611,122.97407200869489,122.85458465454006,122.92641632512606,122.85454545439623,122.67834376739584,122.38914483556518,120.94500454949173,120.97121398727224,123.03882883921207,122.01262799667226,117.2982215011495,115.6555630557998,118.68501969668674,117.75695721876609,117.75274797616864,118.6810421588504,114.52578574502584,122.93247510456129,122.85454545439623,122.67834376739584,122.38914483556518,120.94500454949173,120.97121398727224,117.2982215011495,115.6555630557998,117.69019662514143,115.48074112577272,115.14984201664888,114.98278638209602,114.40161146010828,114.01444002116637,114.8477063748865,115.14226560925837,114.85483924031759,115.79052559656962,117.78824104877866,120.09387026197744,120.36240154040414,118.19064573497982,115.84813151210543,116.64241491198665,122.57727448014742,122.69091539383021,118.2441140613247,118.35372366936659,121.62980796494251,121.74269033117241,118.28587126830998,118.39565623984831,117.87739725783295,117.9869339933882,117.8494668936943,117.95897679263503
24,122.97933334096948,122.97458709191925,123.00758793433674,122.99143900133299,122.98572428837824,122.11149470401052,122.27154910971471,116.44567277521942,119.66915490978043,122.96855295012016,122.892200327197,122.95795351141183,122.93212136356934,122.79171789293652,122.98382907472637,121.60002420575039,122.26351963918563,119.66392700570263,116.44190825647351,122.84676707874853,122.80367870397102,122.80102475826288,122.42363050104866,122.50265939737638,122.90369048435784,122.8331868461719,122.90757999529275,122.73504082756517,122.91550150775011,122.73029965755858,122.90486357712928,122.78537749994307,122.85716154653069,122.78518621648999,122.60861358617288,122.31878034036663,120.8697634480133,120.89658190875791,122.96919844432007,121.95156096731166,117.21355158072768,115.56568289858639,118.59891909260375,117.66490313952163,117.66077874250486,118.59503109201256,114.52125990287391,122.8634961435139,122.78518621648999,122.60861358617288,122.31878034036663,120.8697634480133,120.89658190875791,117.21355158072768,115.56568289858639,117.66843428708368,115.47196981389067,115.14390682308164,114.97571313681986,114.39797702186948,114.01517851891752,114.84139195739324,115.13462729039404,114.85329566053285,115.77721164807899,117.76505171092762,120.04736927058075,120.31412994069778,118.16099983150202,115.84022034617078,116.62682627205493,122.50706246931203,122.62005893476086,118.16127023459077,118.27020174663211,121.55626923009476,121.6684957368389,118.20284731243358,118.31195136926425,117.79044252306204,117.89928368956316,117.76241604826401,117.87123017070175
25,122.69956609205423,122.69479466833025,122.72788690921301,122.71169487271844,122.705953751134,121.82898034908953,121.98804115448529,116.12329636814526,119.36724194657525,122.68873072868625,122.61191184631248,122.67804068149307,122.65198261440932,122.50981626284177,122.70401246616433,121.31628768607067,121.97995181607563,119.36196408180189,116.11949066058088,122.56565206118051,122.5219076644883,122.51916094016579,122.13812631477674,122.21792513547535,122.62323216175103,122.55166314750852,122.62705838329883,122.45254358308483,122.63500701870416,122.44777444759166,122.62433938451434,122.50368045306439,122.57635407508495,122.50391075749253,122.32640853404135,122.03308589750026,120.57341203042469,120.60739968912182,122.68935437414106,121.66827229857405,116.90224504128057,115.24808958181113,118.28714593797102,117.34703094940707,117.342864224635,118.28321205156159,114.22645174893667,122.58336800163983,122.50391075749253,122.32640853404135,122.03308589750026,120.57341203042469,120.60739968912182,116.90224504128057,115.24808958181113,117.36967781882319,115.17473166504162,114.84538206901141,114.6803688923212,114.10231556005888,113.71683860399311,114.5446330190219,114.83586589229223,114.55194378103516,115.4800578194217,117.46697010553517,119.75737357500284,120.02542606023948,117.86790095469418,115.53753573926971,116.32774172982471,122.22508124687923,122.33838588517636,117.8614899101232,117.9706192778124,121.2686734751422,121.38118552297387,117.90236760537296,118.0116722146086,117.47877238862117,117.58779573086449,117.45065657964061,117.55965214983448
26,122.24657131448821,122.24178337079857,122.27506670919138,122.2587898538209,122.25303321085575,121.38151327765117,121.53101813156418,115.63677982925542,118.89704616043821,122.23568993387842,122.15986345620253,122.22498447995737,122.19890380387828,122.05653156642418,122.25117014576564,120.8728622148183,121.5230050129554,118.89185143176455,115.63305528510345,122.11240073352165,122.06871495297624,122.06621299848011,121.68379920316048,121.76407168222457,122.17018572131626,122.09863216299094,122.17413843097584,121.99898234402364,122.18217133771198,121.99420353952384,122.17147643726447,122.05058420073262,122.12331842270149,122.05063164212615,121.87253006766132,121.57846311068805,120.11242692609694,120.14612724900013,122.23636986638249,121.22269619864112,116.4277796522612,114.76788978112974,117.81398013679257,116.86793848959918,116.8638535171478,117.8101337330511,113.83400291565414,122.13096846369648,122.05063164212615,121.87253006766132,121.57846311068805,120.11242692609694,120.14612724900013,116.4277796522612,114.76788978112974,116.95565665004183,114.77799683179276,114.45281292097519,114.28634967361437,113.71103952186394,113.32843293944518,114.14932273851626,114.43813573145,114.16127766489495,115.07769647573089,117.05439221601264,119.32459805087589,119.59091357990303,117.45217221711292,115.13835115600726,115.91971098159529,121.77097715489913,121.88371532222531,117.39521072415958,117.5037660595579,120.81028916892377,120.92223199009828,117.43491018123468,117.54363918280008,117.00578697452059,117.11423664003026,116.97757252749447,117.08599438167487
27,121.71011466286392,121.70529319914593,121.73875262330233,121.72239862112887,121.71664573367454,120.83592558550893,120.9910581782561,115.06372931278672,118.34113180565522,121.69917263788442,121.6221981987159,121.6883818035991,121.66208164773164,121.51828158210931,121.7146748570553,120.32359499915536,120.98294675613371,118.33585677353143,115.05993812100449,121.57468711587735,121.53053955314637,121.52799949382187,121.14238314878146,121.22339660692488,121.63307675876328,121.56062601216912,121.63701129724754,121.46010393294075,121.64509310827896,121.45529729682991,121.63437734116349,121.51242607519936,121.58594912822375,121.51283010237641,121.33390443978557,121.03700416213826,119.56164476763998,119.60066686743545,121.69991657422884,120.67602973206196,115.86315200026715,114.19800668008153,117.25020465812825,116.29925265144026,116.29509876073638,117.24628555786379,113.24176880151401,121.59361248487022,121.51283010237641,121.33390443978557,121.03700416213826,119.56164476763998,119.60066686743545,115.86315200026715,114.19800668008153,116.36707346413564,114.18718266824416,113.86155851133209,113.6961385401788,113.11748754653289,112.72814569451076,113.55482194627852,113.84104667508959,113.55927002049249,114.48553779700347,116.46676280271397,118.76037038032881,119.02917509815784,116.87784702963901,114.5410226715845,115.32766001280052,121.23185883237728,121.34551792270706,116.84259506033801,116.95192456938655,120.26615211925342,120.37898305587696,116.8810243563273,116.99052929037367,116.44226776167903,116.55146291795887,116.41398044348908,116.5231468370153
28,121.10589745784893,121.10105293895735,121.13474806611258,121.11830095453158,121.11254332147338,120.23438427687026,120.38309610419914,114.43102694881416,117.72156646319355,121.0948948245489,121.0186755193103,121.08406488081492,121.05768607060725,120.91368959193325,121.11061057198155,119.72503366260156,120.37503435596118,117.71635202962854,114.42729717456214,120.97002780158455,120.92596260181183,120.92364038077935,120.53661733541489,120.618116436291,121.02864946666753,120.95614773193275,121.03270051065651,120.8551102552226,121.04086883380947,120.85028598281062,121.03011092871279,120.90782453973299,120.98146509594469,120.90806590837222,120.72852718081879,120.43098287912584,118.94972259521298,118.98792001738171,121.09575388632123,120.07677210484401,115.23815811690073,113.56827869204976,116.62804315817098,115.67254925485528,115.66845651198786,116.62419039478901,112.68091964556666,120.98985257450859,120.90806590837222,120.72852718081879,120.43098287912584,118.94972259521298,118.98792001738171,115.23815811690073,113.56827869204976,115.78679148718896,113.62301854481359,113.30145861174232,113.1347476567832,112.55773192065504,112.16959343925558,112.99106831635365,113.27471923060978,112.99901894084623,113.91637284311997,115.88955413362356,118.16975047366026,118.43724032229832,116.30040413568365,113.97272701622347,114.75182053383296,120.62647268339929,120.73975061097957,116.22833929294387,116.33729739141889,119.65683815033594,119.76929110016755,116.265169340136,116.37430241666762,115.82097394305218,115.92980947558128,115.7926100817383,115.9014169213562
29,120.5207945526845,120.51591825128342,120.54980732113081,120.53327806951339,120.527543166775,119.63798260540426,119.79544266928825,113.82162104221743,117.12316110818959,120.5097406065979,120.43217628384127,120.49884685057555,120.47229951457521,120.32740736126388,120.52548514926467,119.1241532722864,119.78727868862737,117.1178638166616,113.8178222811265,120.3839991401098,120.33970004606361,120.33738082080626,119.94814342058497,120.03020002196527,120.44305879700876,120.36996513609702,120.44712474581841,120.26831523565154,120.45534542689691,120.26346912531395,120.4445765571977,120.3215335531331,120.39572719290862,120.32201313151724,120.141899867293,119.84257285019432,118.35492357192075,118.39605263336401,120.51070766855702,119.47931283010368,114.63327582691939,112.95999506104123,116.02481078582657,115.06633010121621,115.0621658701589,116.02088343350177,112.02559485374401,120.40369851799434,120.32201313151724,120.141899867293,119.84257285019432,118.35492357192075,118.39605263336401,114.63327582691939,112.95999506104123,115.13928503431053,112.97130991408206,112.64997824128089,112.48265250390777,111.90106391356848,111.50499224918843,112.3337711447007,112.61501297753695,112.33392169805265,113.26268673611537,115.24293881688804,117.5514639294392,117.82168494659888,115.66963914237024,113.31527785229409,114.09960369703751,120.03900754235498,120.1534036906686,115.63329264955236,115.74323031781991,119.06585853104212,119.17939739914564,115.66874699046976,115.77886042745374,115.2179968270805,115.32778109495277,115.18958767093513,115.29934235501925
