cycle no,1 Ascending aorta [mmHg],2 Aortic arch I [mmHg],3 Brachiocephalic [mmHg],4 R. subclavian I [mmHg],5 R. com. carotid [mmHg],6 R. vertebral [mmHg],7 R. subclavian II [mmHg],8 R. radius [mmHg],9 R. ulnar I [mmHg],10 Aortic arch II [mmHg],11 L. com. carotid [mmHg],12 Thoracic aorta I [mmHg],13 Thoracic aorta II [mmHg],14 Intercoastals [mmHg],15 L. subclavian I [mmHg],16 L. vertebral [mmHg],17 L. subclavian II [mmHg],18 L. ulnar I [mmHg],19 L. radius [mmHg],20 Celiac I [mmHg],21 Celiac II [mmHg],22 Hepatic [mmHg],23 Splenic [mmHg],24 Gastric [mmHg],25 Abdominal aorta I [mmHg],26 Sup. mesenteric [mmHg],27 Abdominal aorta II [mmHg],28 R. renal [mmHg],29 Abdominal aorta III [mmHg],30 L. renal [mmHg],31 Abdominal aorta IV [mmHg],32 Inf. mesenteric [mmHg],33 Abdominal aorta V [mmHg],34 R. com. iliac [mmHg],35 R. ext. iliac [mmHg],36 R. int. iliac [mmHg],37 R. deep femoral [mmHg],38 R. femoral [mmHg],39 R. ext. carotid I [mmHg],40 L. int. carotid I [mmHg],41 R. post. tibial [mmHg],42 R. ant. tibial [mmHg],43 R. interosseous [mmHg],44 R. ulnar II [mmHg],45 L. ulnar II [mmHg],46 L. interosseous [mmHg],47 R. int. carotid I [mmHg],48 L. ext. carotid I [mmHg],49 L. com. iliac [mmHg],50 L. ext. iliac [mmHg],51 L. int. iliac [mmHg],52 L. deep femoral [mmHg],53 L. femoral [mmHg],54 L. post. tibial [mmHg],55 L. ant. tibial [mmHg],56 Basilar [mmHg],57 R. PCA I [mmHg],58 R. PCA II [mmHg],59 R. PCoA [mmHg],60 R. int. carotid II [mmHg],61 R. MCA [mmHg],62 R. ACA I [mmHg],63 R. ACA II [mmHg],64 ACoA [mmHg],65 L. ACA II [mmHg],66 L. ACA I [mmHg],67 L. MCA [mmHg],68 L. int. carotid II [mmHg],69 L. PCoA [mmHg],70 L. PCA II [mmHg],71 L. PCA I [mmHg],72 L. ext. carotid II [mmHg],73 R. ext. carotid II [mmHg],74 L. sup. thy. asc. ph. lyng. fac. occ. [mmHg],75 R. sup. thy. asc. ph. lyng. fac. occ. [mmHg],76 L. superf. temp. [mmHg],77 R. superf. temp. [mmHg],78 L. maxillary [mmHg],79 R. maxillary [mmHg],80 L. superf. temp. fron. bran. [mmHg],81 R. superf. temp. fron. bran. [mmHg],82 L. superf. temp. pari. bran. [mmHg],83 R. superf. temp. pari. bran. [mmHg]
11,82.41298935950054,82.40860325259348,82.45839559885721,82.42775438416358,82.28444379274482,81.30826221656937,81.66948535604769,75.83213665172198,78.98574665748428,82.39481637360723,82.23805038645247,82.375965622235,82.32576804366084,82.11905611683224,82.41558825577069,80.83432110817307,81.65736636570857,78.9783038918905,75.8268750549512,82.20616418058064,82.14005895991177,82.13269866336904,81.49010034501119,81.63178889816572,82.27201648562759,82.17741762708245,82.28285587396267,82.00720806548328,82.29974558334172,81.99865662605885,82.28308110161066,82.10000352528397,82.20283367313256,82.0853778591436,81.80571538989462,81.58110773453966,79.79935493400322,79.8715365674719,82.3114348090228,78.09341689896686,75.93899414382834,74.29156347327309,77.91551821527501,76.99385928822055,76.98810868781253,77.9100019552693,78.07233605775535,82.21636828416506,82.0853778591436,81.80571538989462,81.58110773453966,79.79935493400322,79.8715365674719,75.93899414382834,74.29156347327309,77.83817541431938,75.98865747234117,73.18374545305616,75.27253654224911,73.33481371133726,71.25968821404952,72.30859591105113,70.99737911011145,71.29005820628493,69.68942589306661,72.51984948079328,71.1073866114718,73.37897951790391,75.46572884593381,75.2394549327581,76.56886472242547,81.85998351325127,81.9335925238235,77.99402103655444,78.06334351922686,80.88648986714328,80.95903156609785,77.92947833006353,77.99872994207551,77.23820319073891,77.30667639491755,77.21288026833983,77.281323848792
12,84.43701663980389,84.43280112251159,84.47991869616118,84.45046779457509,84.30282089544794,83.31280325391529,83.71627908405011,78.0310717018404,81.10648054524215,84.41936587208185,84.25624154599005,84.40075017990046,84.35114775310949,84.14603682723644,84.43783533742875,82.82934537831535,83.70364927926201,81.09846792297898,78.02527251021822,84.23283242491522,84.16637959984344,84.15690342030975,83.52920337194661,83.66585362931542,84.29756353644989,84.20247065687624,84.3071214945913,84.03766918316765,84.32305843526028,84.02924628529024,84.30659865448445,84.12564083965498,84.22825463282064,84.11330779989191,83.83924455567225,83.6161560984756,81.87507967892189,81.9492621192846,84.33130439499507,80.03098006851431,78.0884322796423,76.46607416002,80.05427767015425,79.16279696024006,79.15650364202273,80.0481650670778,80.01106799935087,84.2346566831678,84.11330779989191,83.83924455567225,83.6161560984756,81.87507967892189,81.9492621192846,78.0884322796423,76.46607416002,79.7758739323829,77.89351957596053,75.00704688990818,77.16333161346212,75.17746806408795,73.05363370543395,74.12715519981536,72.7955987283577,73.10114495142291,71.45841295216722,74.36704974261478,72.88465344142477,75.21652693198189,77.35961233123241,77.1293195608496,78.48190005517392,83.88822809396434,83.96298127368938,80.06885641376321,80.13944647521716,82.93718101841809,83.01091195122643,80.01267091894917,80.08320490961428,79.3628581515188,79.43265606709372,79.33791243995394,79.40768170776244
13,86.60607562575946,86.60196868291972,86.64772905097185,86.61862147946194,86.47455604956039,85.49249066472893,85.90135196659513,80.36461343619003,83.36868561799352,86.58897808278098,86.42839747388236,86.57117928870312,86.52377391448287,86.33089286344999,86.60688659740275,85.01821569074235,85.8893343633713,83.3610899986011,80.35910742863612,86.41282345301133,86.3505134301606,86.34189870847372,85.74307921413984,85.87296456862602,86.47299408918708,86.38553585489578,86.48269393874166,86.22867805199922,86.4981580575896,86.22053442665555,86.48200277645198,86.31058842765403,86.40627124636838,86.2952420680255,86.02830789265847,85.8196783385629,84.13499190789398,84.17767371557201,86.50029469482824,82.25411937713953,80.41760753807509,78.81544340949841,82.35582752234124,81.4862209334148,81.48023102759863,82.3500566900045,82.23162289561328,86.40376208241878,86.2952420680255,86.02830789265847,85.8196783385629,84.13499190789398,84.17767371557201,80.41760753807509,78.81544340949841,82.01108118317569,80.15467182963596,77.27428441092974,79.40664871119911,77.47949578703836,75.40610419066091,76.42037683196378,75.0895529770481,75.39099502923858,73.76257247035728,76.66264978854939,75.20683619781458,77.50086903553967,79.60437472736291,79.39554668671549,80.72874310504965,86.06633339553039,86.14040358265109,82.29285828646724,82.36310411313409,85.13799167540535,85.21114500610685,82.24407209244139,82.31427914248948,81.64937559816362,81.7189972881385,81.62462432975028,81.69421941031409
14,88.95896089286539,88.95502209462927,88.99828024240591,88.97006001682482,88.82225099547819,87.82792027594331,88.27192937832989,82.84234175458609,85.79407526341954,88.94241984391664,88.77607957994415,88.92500882448465,88.87852068485307,88.68676967003984,88.95828559900636,87.34577776883818,88.25976430920333,85.7862525146538,82.83660828373161,88.76904838355532,88.70640316166356,88.69629946692427,88.11000518271486,88.23569949099087,88.82835995920571,88.74082794705001,88.83713220764194,88.58830293053217,88.85184250798753,88.5803385025852,88.8360880737647,88.66706932459054,88.76239601387134,88.65383631399199,88.39200089259852,88.18406881697236,86.53310393302206,86.58012963465411,88.84899314406215,84.5310400920088,82.87980579078616,81.29746334890764,84.79424195074702,83.94437240418874,83.938161438452,84.78821344932796,84.51027036634692,88.75090105688594,88.65383631399199,88.39200089259852,88.18406881697236,86.53310393302206,86.58012963465411,82.87980579078616,81.29746334890764,84.28885727528909,82.40572390880916,79.44975603056872,81.64234485909057,79.67540267112008,77.55542790507293,78.59714479689949,77.24959642342496,77.5631014489719,75.89960496297066,78.86684121719945,77.33726596818049,79.6878875286989,81.84213934730622,81.631849031597,82.98412181151534,88.42171843192996,88.49663966005474,84.67487080560673,84.74604342208963,87.51035571730273,87.58438254963912,84.63425312468142,84.70539461224064,84.07277666120163,84.14332698500333,84.04826578546545,84.1187902225679
15,91.27110569293052,91.2671888841836,91.30972124186445,91.28193465884605,91.14087817042652,90.1697260237492,90.59390620798948,85.25396898946339,88.16313331211589,91.2548538697668,91.0951170764891,91.23791034472322,91.19284663440817,91.00881584446921,91.27080003453375,89.704808742718,90.58220592790661,88.1556150330018,85.24844609284418,91.08814441473547,91.02789120455157,91.0183382858322,90.45144615846658,90.57239761650348,91.14446951819595,91.06174161237038,91.15313885934357,90.91447561267451,91.16741654673179,90.90668736622484,91.15172489661659,90.98903275477464,91.079683021402,90.97370030534422,90.71645475566434,90.5177033909502,88.9046450750893,88.93156586799459,91.16384722012401,86.97050308044025,85.29914675194364,83.73083100960275,87.1861398006231,86.34900592782607,86.34301221428483,87.18035352951239,86.94657221885856,91.06615938572585,90.97370030534422,90.71645475566434,90.5177033909502,88.9046450750893,88.93156586799459,85.29914675194364,83.73083100960275,86.74463775805799,84.9184717741441,82.0071530227161,84.14263719578454,82.27942900115943,80.2538723398982,81.20265657137709,79.87003403496179,80.17473631407461,78.55283927289427,81.46722950334765,80.00356957122622,82.27101660114992,84.34200594762162,84.15294062874258,85.46956057020715,90.74324438097219,90.81697469754268,87.01821815374937,87.08852208954863,89.84588765628321,89.9188233937573,86.98371209608148,87.05400151411857,86.45761107139559,86.52744458024708,86.43320010931878,86.50300968268667
16,93.58024360487117,93.57647767789805,93.61684541799625,93.58966774964735,93.44587023118578,92.46546422037586,92.91614574568787,87.64800350571979,90.52420286165312,93.56452402733868,93.40022304293518,93.54803776512477,93.50403593810887,93.32083194570977,93.57879035058872,91.99512727724012,92.90455780847523,90.51670995161622,87.64248491982653,93.40087120179923,93.34033355082201,93.32982603946462,92.77289883340448,92.89053889987048,93.45653389967597,93.37406392744717,93.46458491799116,93.23011443721421,93.47829824698113,93.22252227476018,93.46308918909618,93.30279037280766,93.39298322548048,93.28921672317949,93.03628550805561,92.83777663154966,91.2508980516136,91.28296992845284,93.46928366890283,89.22284348183466,87.69710626420881,86.14321142766637,89.5563980779716,88.7310962141841,88.72511925556998,89.55060579430247,89.20069550064551,93.37028830134697,93.28921672317949,93.03628550805561,92.83777663154966,91.2508980516136,91.28296992845284,87.69710626420881,86.14321142766637,88.99821553138733,87.15388997482493,84.18125509872807,86.3634138511407,84.47358164187199,82.4114761420228,83.38312103424319,82.03821929934259,82.35284097304577,80.70597583634724,83.67055650840915,82.14245468893543,84.45459719040508,86.56398399299194,86.37512543271338,87.70546285270031,93.05386382351291,93.1281111431526,89.34217976365483,89.41303114296186,92.16876620447829,92.24222322252734,89.31489098642405,89.38573011418275,88.81375058522079,88.88409811851203,88.7894795563163,88.85980358332701
17,95.71683713833785,95.71304178137568,95.75310480096643,95.72637986703296,95.590424331864,94.63998050052946,95.05806160343325,89.83488767951954,92.69033555998635,95.70122483786113,95.54513334587102,95.68494730807615,95.64174756855222,95.46256513282125,95.71590715930267,94.18983182647654,95.04678979254146,92.6830349973437,89.82949537369984,95.54123825591583,95.48167254184192,95.4713805791118,94.92583501683842,95.04042380526127,95.59520123918796,95.51522713508733,95.6029872439938,95.37437510847556,95.61632547741323,95.36687654145328,95.60101924114188,95.44430062605922,95.53178172030347,95.42946090334264,95.1789820450034,94.98529758566515,93.42028116422546,93.44158551680484,95.60990417388857,91.51693089871937,89.89419702337564,88.34819302220592,91.73271042654821,90.91348250965568,90.90763558947087,91.72706206171561,91.49190691753387,95.51142975043965,95.42946090334264,95.1789820450034,94.98529758566515,93.42028116422546,93.44158551680484,89.89419702337564,88.34819302220592,91.30889561684656,89.5340907769432,86.6255028046189,88.73639861675215,86.96469502521839,85.01305463614737,85.88285577692479,84.56041651446235,84.86454596025595,83.27170644345456,86.16164235706773,84.71419086284195,86.92548494052997,88.93519221460882,88.76454850779403,90.05339293940791,95.19893600676768,95.27183299580759,91.49163179752351,91.56139629855701,94.32099618696316,94.39318494573064,91.46906494622054,91.53883119090393,90.98732683398133,91.05671085374759,90.96308225146176,91.03244435233974
18,97.71073186699765,97.70705930676596,97.7454172845544,97.71906073661088,97.58143083488551,96.62519572690992,97.06068098133245,91.87875283779688,94.71733230421124,97.69557677961276,97.53631767131193,97.6797478344784,97.63758276106441,97.45894479796854,97.70900071096752,96.17212842072603,97.04967108237147,94.71021202849862,91.87350992315444,97.53848449188062,97.47868698681467,97.46788582539892,96.92951993173664,97.04171889038055,97.59197541387873,97.51244174867146,97.59940289321268,97.37389628821201,97.61235499157463,97.36658102343934,97.59751803964784,97.44291461355745,97.52991756212371,97.42938179665586,97.18217458717635,96.98843302400851,95.4414670369187,95.4677160873348,97.60089526616281,93.47534596678807,91.95220172258935,90.41475805088099,93.76550791506338,92.95175952811012,92.94607618151034,93.76001124273373,93.4518800813714,97.50144838966268,97.42938179665586,97.18217458717635,96.98843302400851,95.4414670369187,95.4677160873348,91.95220172258935,90.41475805088099,93.26870345541599,91.48425936289114,88.53230427786441,90.67417828303326,88.8889582599164,86.91358776119078,87.79870495332523,86.46857237798997,86.77986239343315,85.17238124888223,88.0943824367707,86.59811462745846,88.83939182389099,90.87346724571273,90.70418247252863,92.0011890721787,97.19355436866978,97.26668062569637,93.48908483885351,93.55907403321513,96.32341999080394,96.39583069600391,93.47233660452792,93.54232671786515,93.0077122775488,93.0772732881487,92.98352179004522,93.05306104863513
19,99.44302051116215,99.4392930309826,99.47760931862142,99.45166000023315,99.32135275022273,98.39506504053016,98.79468775141484,93.6217462827875,96.45731280654503,99.42785257987258,99.27651897176531,99.41204793908935,99.37019684761397,99.19260827678488,99.44180304422116,97.96109523940889,98.78385763939491,96.45028571787986,93.61655555706834,99.27205461541631,99.21214005383355,99.20127995766414,98.66759908505576,98.77819781263412,99.32489903664664,99.24603342762084,99.33198324704018,99.10881281165804,99.34463909178876,99.10152767891545,99.3296183379991,99.17634266369545,99.26227566773389,99.16225928373203,98.9157490113324,98.72330701831807,97.18450499129331,97.20751834447006,99.33738655835364,95.36094545947053,93.70481393819207,92.1692977729455,95.50588072333588,94.69293421651658,94.68730455425805,95.50044306437293,95.33529484251564,99.2384348361995,99.16225928373203,98.9157490113324,98.72330701831807,97.18450499129331,97.20751834447006,93.70481393819207,92.1692977729455,95.16850789313463,93.45116334744307,90.56621314306028,92.63854276953798,90.96233540316624,89.0913690028943,89.88401886956436,88.57809948122782,88.87947869365797,87.32565078622895,90.17073809264944,88.75160822948109,90.89609953918031,92.8354126713563,92.67990340239625,93.93761904737875,98.93236886863988,99.0042502975614,95.21874420883589,95.28767410871484,98.0637877482854,98.13501271770905,95.20529565249583,95.2742372988811,94.74731038154111,94.81590239470158,94.72308287635398,94.79165424576524
20,100.93843316965915,100.93479401780124,100.97192641446313,100.94614434203709,100.8151121794074,99.88631017316648,100.29467557979814,95.13590601783278,97.96846271414202,100.9236132624304,100.77046812530104,100.90819119799959,100.86722007763427,100.68989428487026,100.93674046686695,99.4515637122863,100.284166065113,97.96168917149387,95.13093625045903,100.77021509298115,100.71011660988565,100.6991073472959,100.16977830366145,100.27890419319179,100.82277846471052,100.74440501549147,100.8297159316214,100.60851728531422,100.84214867588848,100.60138196166028,100.82751900543079,100.67588723740826,100.76139294354336,100.66262730131129,100.4182150175457,100.22550890049939,98.696646741713,98.72375940823791,100.83082952546607,96.8405335955447,95.23801840645896,93.70528292561741,97.01973918976076,96.20708973668398,96.20169413120412,97.01453210601649,96.81607713055483,100.73125706276997,100.66262730131129,100.4182150175457,100.22550890049939,98.696646741713,98.72375940823791,95.23801840645896,93.70528292561741,96.6494917791747,94.92967869968165,92.0199837421651,94.10798020868884,92.42890585035916,90.54647969626402,91.34699214158844,90.03770522628902,90.34331625972777,88.78393815383578,91.64428141050384,90.19374523088378,92.35397330819664,94.30476838212984,94.15144729411087,95.41222814907863,100.427837193833,100.49973099933669,96.70820454355956,96.7771206235968,99.56286509325594,99.63408959673345,96.69894316544767,96.7678688675006,96.25094897330344,96.31948041740972,96.22669996659222,96.29521074283775
21,102.12968494996007,102.12598221719773,102.16323292889092,102.13776592423625,102.01258604818798,101.10918412850019,101.48471801122399,96.30657942512406,99.15022510257037,102.11477588175022,101.96813026068405,102.09925265940628,102.05822693639212,101.8797118921494,102.12840384418122,100.68988114983856,101.47427227552873,99.14346457850351,96.30160348246358,101.96087553779104,101.89990167339599,101.88865303792737,101.35870127195328,101.46744247340412,102.01361613279093,101.9345505872477,102.02020144980192,101.79857699568755,102.03243052783208,101.79142512628012,102.01758528584118,101.86554789660646,101.95126371358803,101.85229948736472,101.607231228764,101.41316183023459,99.88149966655243,99.91108257439947,102.02573200645541,98.15893444474298,96.41752392701227,94.88161906592931,98.19473254890295,97.37875605910715,97.37335405588003,98.18951828890715,98.13301158777745,101.92655293179065,101.85229948736472,101.607231228764,101.41316183023459,99.88149966655243,99.91108257439947,96.41752392701227,94.88161906592931,97.978329133962,96.3135794190525,93.46255965910642,95.49295694947213,93.90013544632338,92.10232737148624,92.83015963285055,91.54250207093322,91.84008823563433,90.32558779865506,93.11979091352626,91.73277923560336,93.8135908791696,95.68733848425613,95.54282408110753,96.77172927712957,101.62313034798166,101.69404120883672,97.88441981863106,97.95245957812583,100.75529809300426,100.82557545796836,97.87706614471416,97.94512300178839,97.42602069843876,97.49373304639366,97.40168353918345,97.46937584282199
22,103.04042040665576,103.03676993650245,103.07335546979618,103.04789511419123,102.92273474427927,102.01949656196335,102.39635807542085,97.20990814014877,100.0617171467948,103.02573564278522,102.87844830125854,103.01049610460089,102.97012209991313,102.79161992158043,103.03894744294875,101.60099766895925,102.38622647264212,100.05522337019018,97.20516998752696,102.87355659459334,102.81244637793995,102.80132128756608,102.27312575526673,102.38123419740869,102.92619250386176,102.84758135645718,102.93279516366908,102.71207301536477,102.94494247551808,102.70502672311041,102.93037657703675,102.77942510513947,102.86480942687804,102.76654421686457,102.52243389322908,102.32798488977159,100.79902090966148,100.83151209241936,102.93541912195666,99.0696723773322,97.341596058254,95.80359292017067,99.10630136212856,98.28667973718463,98.28152596692154,99.10133800068095,99.04455874618374,102.83595163327614,102.76654421686457,102.52243389322908,102.32798488977159,100.79902090966148,100.83151209241936,97.341596058254,95.80359292017067,98.89033486024698,97.22836015621554,94.36951522470319,96.40243532197563,94.81411940680987,93.01472873852009,93.74461696516978,92.4572767083933,92.75636360923771,91.24343075563779,94.03886881947602,92.63675454843684,94.7213802434044,96.59627534417814,96.45442972975839,97.68227107284918,102.53334867387757,102.60412451404991,98.78195880005329,98.84982814754714,101.66548638319034,101.73561484823381,98.77711035688893,98.84499443504635,98.32997181348748,98.39747629600527,98.30555355731656,98.37303785996055
23,103.65623133641066,103.65251959723692,103.68931484613636,103.66405423079497,103.54288638728266,102.65809149974308,103.00884632773024,97.78391959367192,100.65629989362331,103.64141540223724,103.4986954832108,103.62600055385006,103.58532145147107,103.40420132107612,103.65503337174437,102.25020522402482,102.9986890738886,100.64976159297517,97.77913554831193,103.48753364834334,103.42513151718379,103.41368760356157,102.88117908785843,102.98982799614525,103.54091061154597,103.46074113456605,103.54720471114275,103.32414574831898,103.5592424728676,103.31705230608188,103.54446839992222,103.39195140504732,103.4784105517528,103.37946069888837,103.13380659496237,102.936298416815,101.39699973872145,101.4356526854262,103.55395489182376,99.77573332030224,97.92402506667817,96.37942871522058,99.68980663696527,98.86410573693284,98.8589046370762,99.68479127439275,99.74976517564474,103.4547591519137,103.37946069888837,103.13380659496237,102.936298416815,101.39699973872145,101.4356526854262,97.92402506667817,96.37942871522058,99.60272302663058,97.97919187145752,95.16444767626304,97.15659363426437,95.62647349951774,93.88560513168272,94.56674996907088,93.29577963597673,93.58922445236851,92.10830861578845,94.85506009318678,93.49876134621397,95.52739642559101,97.34848246859448,97.21072561019291,98.41664398482841,103.15076249962881,103.22087881129863,99.37493596519435,99.4421841884013,102.27710531496851,102.34658957064404,99.37073444717707,99.43800186286845,98.91414478731423,98.98105563655314,98.88960793280982,98.95649881344637
24,104.00093211933887,103.99723972061923,104.03382551276351,104.00845656996886,103.88780507500472,103.0049782424332,103.35164156802483,98.10283941754683,100.99068686222502,103.98622140643796,103.84374559084605,103.97098076884784,103.93070137763236,103.74941824302446,103.9997634737775,102.59882634131088,103.34174878833048,100.98438651817065,98.09827108062844,103.83334183898704,103.77085569950312,103.75971185649044,103.22688604254341,103.33558370072859,103.88675353606268,103.80695020237034,103.89317785852292,103.67014213648599,103.90524458073453,103.66310829792775,103.89063149093137,103.73865684650725,103.8248971896775,103.7261584571975,103.48051771107487,103.28261642530423,101.74050174745254,101.78077568982673,103.89839506161655,100.13115623279195,98.2628339633672,96.71292161722769,100.02238164100892,99.19063648042798,99.18565821751031,100.01759568658923,100.10562233815392,103.79919122159062,103.7261584571975,103.48051771107487,103.28261642530423,101.74050174745254,101.78077568982673,98.2628339633672,96.71292161722769,99.95914230981751,98.34146579203173,95.53205393598058,97.5171424614237,95.9955592252834,94.25977575076222,94.93921768045568,93.67119020311674,93.96396363896731,92.4892825361924,95.22724143057718,93.8691692917155,95.89304999046912,97.70820468624069,97.57312331185655,98.77524014129192,103.49455598354217,103.56445510822964,99.70264647021531,99.76964227711663,102.61821292730039,102.68746777306187,99.69939878094038,99.76641158625004,99.24200845362033,99.30864153218003,99.21735620582673,99.28396913281759
25,104.10807726472473,104.1043334049712,104.1411668574913,104.11588307333389,103.99738614446557,103.12538161661831,103.45440869929976,98.15925574464343,101.07139757915428,104.09322390967343,103.95333815561999,104.0777821549337,104.03706989926752,103.85260136959843,104.10705108375063,102.72493330005226,103.44443288641365,101.0650204369462,98.1546217139803,103.93807183132085,103.87421426329585,103.8627592050188,103.32374856952073,103.43355212070324,103.99249867811059,103.91078469256257,103.9986930761749,103.77235870780217,104.01073287129593,103.76526343368185,103.99594701175273,103.84185861225018,103.92959075700823,103.82993563984921,103.58237686567185,103.38074880770746,101.8247228280599,101.87270851408434,104.00723001190012,100.28977236694396,98.32699342982768,96.76922750341048,100.09075328149845,99.25186885889224,99.24682274444706,100.08589293615243,100.26380229883182,103.90818647660728,103.82993563984921,103.58237686567185,103.38074880770746,101.8247228280599,101.87270851408434,98.32699342982768,96.76922750341048,100.12032641496921,98.52388779771012,95.741879404767,97.70375826206964,96.21302123762372,94.50936278303995,95.16318401321713,93.90516913082195,94.1946986743084,92.73842607557881,95.44695076245326,94.11683935109458,96.10874338759912,97.8935639737234,97.75863005896475,98.94911269083703,103.60137861799687,103.67093478471615,99.78501683775039,99.85165724374205,102.71806404808208,102.78697542086361,99.78140961619206,99.84806877846358,99.31165707653184,99.37793834541068,99.28688296931116,99.35314399343348
26,103.9992166585163,103.9954665105264,104.03243349659854,104.00697794581392,103.88923564720899,103.02002830929051,103.34200836912373,98.01610822510618,100.94627446793024,103.9843704988105,103.84527468297244,103.96900135902314,103.92845483647731,103.74374516545052,103.99836414941186,102.62160871186586,103.33222194046907,100.94007881924472,98.01164171815994,103.82957899109456,103.76569299580649,103.75461184757614,103.21394490973238,103.32425326087466,103.88412639132449,103.80266860506624,103.8905089120276,103.6636064238609,103.90264946506159,103.65653026275393,103.88791984704464,103.73392433823753,103.82154498168586,103.7217389172469,103.47355987021584,103.27161734647504,101.70955342090744,101.75799215187837,103.89867639825054,100.19680560073782,98.20043881947836,96.63615770905024,99.96286694853127,99.11727703571252,99.11240227860367,99.95818611657613,100.17093785229079,103.79982348863652,103.7217389172469,103.47355987021584,103.27161734647504,101.70955342090744,101.75799215187837,98.20043881947836,96.63615770905024,100.02797513675849,98.43836499857711,95.66970157630935,97.61929521065652,96.13813947604777,94.44287902729005,95.0931465366079,93.83937578073983,94.12686807253007,92.67888144437066,95.37329471945802,94.05057116088278,96.03293413446005,97.80821074525467,97.67548255325404,98.86099724138154,103.49147657278287,103.56079362336061,99.6594504305714,99.72582251603806,102.60410638339211,102.67276938726953,99.65555481422712,99.72194390105376,99.18194951596483,99.24794866276416,99.15705601891098,99.2230347404004
27,103.74099146261253,103.73720455005694,103.77441007177845,103.74894668991914,103.63181107836243,102.76652482398322,103.07947439610828,97.71047318706421,100.66291809141956,103.72601784865037,103.58779998420192,103.71046408856122,103.6694727314799,103.48178887687928,103.7401746989623,102.36962162979275,103.06958036224924,100.65663716391099,97.70593919205572,103.56897433518827,103.50391773974327,103.4925900647886,102.94561512748638,103.05721215530892,103.62453382914887,103.54127678586084,103.63077994408329,103.40053337166462,103.6429538964951,103.39339652919712,103.6281034995615,103.47201005798401,103.56112624112903,103.46041211113914,103.21041581460625,103.0050010869648,101.42922569612236,101.4849716142716,103.64118493998923,99.95591832597506,97.9008902196019,96.32951151330674,99.66862246543536,98.81651843785878,98.81157387433602,99.66386507400703,99.92989788670057,103.54240296540702,103.46041211113914,103.21041581460625,103.0050010869648,101.42922569612236,101.4849716142716,97.9008902196019,96.32951151330674,99.78673244955479,98.20347266791214,95.44659501300544,97.38833307651235,95.91525169109904,94.22952804026573,94.8733839155184,93.6235775722456,93.9099000898018,92.46836088429426,95.15083181060615,93.84029004134005,95.81156506530981,97.57670284990985,97.44140652225934,98.62414788927546,103.23175857571754,103.30099575819455,99.3800086674079,99.44625768708723,102.33792535323497,102.40649768392947,99.37510981700096,99.44137544899066,98.8894482683343,98.95531147015848,98.86445485120414,98.93029735244339
28,103.34853804305881,103.34472899575185,103.38227127452075,103.35662362446521,103.2402537302783,102.37773665180607,102.68307315873403,97.2848072843546,100.25340872681494,103.33350543760557,103.19628673936226,103.3179444313493,103.27693478293261,103.08901892336492,103.34795939326871,101.98265022653574,102.6732855448961,100.24724001627641,97.28037949095214,103.17634001753689,103.11130446341717,103.10033093589573,102.55114193511292,102.66345119225193,103.23205027051426,103.14893794498785,103.2384902801805,103.00740138843791,103.25079514729846,103.00025364645583,103.23592300617383,103.07961408630968,103.16870654532956,103.06763384503716,102.81672661998456,102.61112868085915,101.02839552032732,101.08371121844863,103.24935089338025,99.57961963323537,97.48658505923011,95.9092647372776,99.25629339192416,98.39836125425998,98.39352390312821,99.25165096244456,99.55345504423376,103.1508609938929,103.06763384503716,102.81672661998456,102.61112868085915,101.02839552032732,101.08371121844863,97.48658505923011,95.9092647372776,99.41063983114121,97.83349687049873,95.09267006761942,97.02107523367633,95.55638299823642,93.87951849585279,94.51940440658453,93.27386832357507,93.55764552003602,92.12414260619096,94.79168081199316,93.49318037601577,95.45362723646411,97.20868963398775,97.07480738378995,98.25281083527152,102.83837915121195,102.9074047145656,98.97451524263471,99.04053232659135,101.94038425981358,102.00873914867846,98.9685294860847,99.03456188066252,98.47768729200433,98.543314279269,98.45259634850545,98.51820248446884
29,102.89966785716538,102.89583849579861,102.93357311364532,102.90785829333235,102.79099316429468,101.92718271106266,102.23083318191526,96.80065076030546,99.78546934250093,102.88454152212248,102.74694357130635,102.86884175055302,102.82746410528358,102.63731703244851,102.89905312365644,101.53063694442986,102.22094212845708,99.779225979369,96.7961672424476,102.72558060807891,102.65974329616239,102.64861112445256,102.09430022754799,102.20775973501837,102.78209522993424,102.69761708596076,102.78848691553657,102.55469802794335,102.80085827507806,102.54750156007532,102.78592159075535,102.6279389272392,102.71823160162288,102.61643516493778,102.36414142148581,102.1559483580815,100.56242861791371,100.62328118648006,102.80046536927841,99.12285734486021,97.00589877819601,95.42351061925409,98.78065743807129,97.91802234568257,97.9131272118381,98.77595160101023,99.09674469381457,102.70198097240605,102.61643516493778,102.36414142148581,102.1559483580815,100.56242861791371,100.62328118648006,97.00589877819601,95.42351061925409,98.95169075478725,97.37013834084281,94.62885327977669,96.56067336098987,95.08803509644424,93.40444302095153,94.05142847695703,92.80516103856307,93.08930231620438,91.65342915788929,94.32239858971995,93.02381305522853,94.98860469210705,96.7483043575622,96.61054420014143,97.79205987109732,102.38759153873298,102.45672089167638,98.51137779868576,98.5774437332616,101.48480718481075,101.55325040520864,98.50414375366971,98.57022327070848,98.00386304403789,98.06951768664149,97.97870856039846,98.04434201229247
